1788331322.009057429,19935,2483,dummy0tx=0 eth0tx=5455747542 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=199958739 
1788331324.058595712,20121,2507,dummy0tx=0 eth0tx=5459928140 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=200831928 
1788331326.109912639,20305,2530,dummy0tx=0 eth0tx=5464509714 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=201642761 
1788331328.157179944,20484,2553,dummy0tx=0 eth0tx=5469039732 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=202366804 
1788331330.207089855,20667,2576,dummy0tx=0 eth0tx=5473401599 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=203180036 
1788331332.255317700,20851,2599,dummy0tx=0 eth0tx=5478032151 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=204024201 
1788331334.305159962,21034,2623,dummy0tx=0 eth0tx=5482475397 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=204875705 
1788331336.352152188,21217,2647,dummy0tx=0 eth0tx=5486899003 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=205628847 
1788331338.399868051,21399,2670,dummy0tx=0 eth0tx=5491264795 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=206495367 
1788331340.448874385,21580,2693,dummy0tx=0 eth0tx=5495695469 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=207329424 
1788331342.499136180,21762,2716,dummy0tx=0 eth0tx=5500262502 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=208172969 
1788331344.548944201,21944,2739,dummy0tx=0 eth0tx=5504482344 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=208942595 
1788331346.600492466,22125,2762,dummy0tx=0 eth0tx=5508932822 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=209762736 
1788331348.648724666,22307,2785,dummy0tx=0 eth0tx=5513382684 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=210576019 
1788331350.699554318,22488,2809,dummy0tx=0 eth0tx=5517896869 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=211391418 
1788331352.747514447,22671,2832,dummy0tx=0 eth0tx=5522294294 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=212125042 
1788331354.797631375,22854,2855,dummy0tx=0 eth0tx=5526717226 l4tbr0tx=0 rndis0tx=0 usb0tx=0 docker0tx=0 wlan0tx=212959175 
